Model loading: UNet with GroupNorm
Converting BatchNorm to GroupNorm for fair comparison with DP models
Model already GroupNorm-compatible
Not loading weights from weights file
###################################################################### 
Start Training (UNet-GroupNorm)
Network: UNet
Batch Size: 48
DP: Disabled
Morphology: Disabled
Architecture: GroupNorm (no DP)
Save Path: ./Snapshots/save_weights/UNet_GroupNorm/batch_48/run_3
Run: 3
Namespace(network='UNet', epoch=100, lr=0.0001, batchsize=48, trainsize=352, clip=0.5, decay_rate=0.1, decay_epoch=50, is_thop=False, gpu_device=0, num_workers=8, net_channel=32, init_features=32, n_classes=1, in_channels=3, backbone='Res2Net50', deep_supervision=False, train_path='./Dataset/TrainingSet/LungInfection-Train/Doctor-label', is_semi=False, is_pseudo=False, train_save=None, run=3, enable_privacy=False, epsilon=8.0, max_grad_norm=1.2, delta=1e-05, clipping_strategy='base', enable_morphology=False, morph_operation='both', morph_kernel_size=3, device='cuda')
 ######################################################################
2025-11-09 00:45:12.624243 Epoch [001/100], Step [0002/0002], Loss: 1.5936, ε: 0.0000
2025-11-09 00:46:00.366816 Epoch [050/100], Step [0002/0002], Loss: 1.2003, ε: 0.0000
2025-11-09 00:46:01.362112 Epoch [051/100], Step [0002/0002], Loss: 1.2085, ε: 0.0000
2025-11-09 00:46:02.320494 Epoch [052/100], Step [0002/0002], Loss: 1.1373, ε: 0.0000
2025-11-09 00:46:03.263772 Epoch [053/100], Step [0002/0002], Loss: 1.1333, ε: 0.0000
2025-11-09 00:46:04.292639 Epoch [054/100], Step [0002/0002], Loss: 1.2194, ε: 0.0000
2025-11-09 00:46:05.258453 Epoch [055/100], Step [0002/0002], Loss: 1.1507, ε: 0.0000
2025-11-09 00:46:06.226155 Epoch [056/100], Step [0002/0002], Loss: 1.1520, ε: 0.0000
2025-11-09 00:46:07.174876 Epoch [057/100], Step [0002/0002], Loss: 1.0747, ε: 0.0000
2025-11-09 00:46:08.145824 Epoch [058/100], Step [0002/0002], Loss: 1.2022, ε: 0.0000
2025-11-09 00:46:09.140164 Epoch [059/100], Step [0002/0002], Loss: 1.1613, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_GroupNorm/batch_48/run_3/UNet-60.pth
2025-11-09 00:46:10.189811 Epoch [060/100], Step [0002/0002], Loss: 1.0988, ε: 0.0000
2025-11-09 00:46:11.149344 Epoch [061/100], Step [0002/0002], Loss: 1.1361, ε: 0.0000
2025-11-09 00:46:12.122904 Epoch [062/100], Step [0002/0002], Loss: 1.1947, ε: 0.0000
2025-11-09 00:46:13.085524 Epoch [063/100], Step [0002/0002], Loss: 1.1200, ε: 0.0000
2025-11-09 00:46:14.075198 Epoch [064/100], Step [0002/0002], Loss: 1.1986, ε: 0.0000
2025-11-09 00:46:15.044259 Epoch [065/100], Step [0002/0002], Loss: 1.2135, ε: 0.0000
2025-11-09 00:46:16.049924 Epoch [066/100], Step [0002/0002], Loss: 1.0972, ε: 0.0000
2025-11-09 00:46:17.022369 Epoch [067/100], Step [0002/0002], Loss: 1.1503, ε: 0.0000
2025-11-09 00:46:18.002103 Epoch [068/100], Step [0002/0002], Loss: 1.1541, ε: 0.0000
2025-11-09 00:46:18.990826 Epoch [069/100], Step [0002/0002], Loss: 1.1328, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_GroupNorm/batch_48/run_3/UNet-70.pth
2025-11-09 00:46:20.038315 Epoch [070/100], Step [0002/0002], Loss: 1.0556, ε: 0.0000
2025-11-09 00:46:21.009210 Epoch [071/100], Step [0002/0002], Loss: 1.1716, ε: 0.0000
2025-11-09 00:46:21.991428 Epoch [072/100], Step [0002/0002], Loss: 1.0693, ε: 0.0000
2025-11-09 00:46:22.948932 Epoch [073/100], Step [0002/0002], Loss: 1.1483, ε: 0.0000
2025-11-09 00:46:24.049406 Epoch [074/100], Step [0002/0002], Loss: 1.0539, ε: 0.0000
2025-11-09 00:46:25.029788 Epoch [075/100], Step [0002/0002], Loss: 1.0906, ε: 0.0000
2025-11-09 00:46:26.025925 Epoch [076/100], Step [0002/0002], Loss: 1.1200, ε: 0.0000
2025-11-09 00:46:27.045112 Epoch [077/100], Step [0002/0002], Loss: 1.0556, ε: 0.0000
2025-11-09 00:46:28.044284 Epoch [078/100], Step [0002/0002], Loss: 1.1836, ε: 0.0000
2025-11-09 00:46:29.041743 Epoch [079/100], Step [0002/0002], Loss: 1.1878, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_GroupNorm/batch_48/run_3/UNet-80.pth
2025-11-09 00:46:30.098932 Epoch [080/100], Step [0002/0002], Loss: 1.1930, ε: 0.0000
2025-11-09 00:46:31.076604 Epoch [081/100], Step [0002/0002], Loss: 1.1288, ε: 0.0000
2025-11-09 00:46:32.053981 Epoch [082/100], Step [0002/0002], Loss: 1.1084, ε: 0.0000
2025-11-09 00:46:33.054466 Epoch [083/100], Step [0002/0002], Loss: 1.0768, ε: 0.0000
2025-11-09 00:46:34.018420 Epoch [084/100], Step [0002/0002], Loss: 1.0994, ε: 0.0000
2025-11-09 00:46:34.972557 Epoch [085/100], Step [0002/0002], Loss: 1.0799, ε: 0.0000
2025-11-09 00:46:35.940983 Epoch [086/100], Step [0002/0002], Loss: 1.1399, ε: 0.0000
2025-11-09 00:46:36.923207 Epoch [087/100], Step [0002/0002], Loss: 1.1193, ε: 0.0000
2025-11-09 00:46:37.894556 Epoch [088/100], Step [0002/0002], Loss: 1.0658, ε: 0.0000
2025-11-09 00:46:38.869711 Epoch [089/100], Step [0002/0002], Loss: 1.1307, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_GroupNorm/batch_48/run_3/UNet-90.pth
2025-11-09 00:46:39.868389 Epoch [090/100], Step [0002/0002], Loss: 1.1695, ε: 0.0000
2025-11-09 00:46:40.820098 Epoch [091/100], Step [0002/0002], Loss: 1.1441, ε: 0.0000
2025-11-09 00:46:41.754618 Epoch [092/100], Step [0002/0002], Loss: 1.1679, ε: 0.0000
2025-11-09 00:46:42.689414 Epoch [093/100], Step [0002/0002], Loss: 1.1292, ε: 0.0000
2025-11-09 00:46:43.676414 Epoch [094/100], Step [0002/0002], Loss: 1.1134, ε: 0.0000
2025-11-09 00:46:44.685505 Epoch [095/100], Step [0002/0002], Loss: 1.1013, ε: 0.0000
2025-11-09 00:46:45.688780 Epoch [096/100], Step [0002/0002], Loss: 1.0396, ε: 0.0000
2025-11-09 00:46:46.641998 Epoch [097/100], Step [0002/0002], Loss: 1.1544, ε: 0.0000
2025-11-09 00:46:47.633024 Epoch [098/100], Step [0002/0002], Loss: 1.0598, ε: 0.0000
2025-11-09 00:46:48.630258 Epoch [099/100], Step [0002/0002], Loss: 1.0639, ε: 0.0000
[Saving Snapshot:] ./Snapshots/save_weights/UNet_GroupNorm/batch_48/run_3/UNet-100.pth
2025-11-09 00:46:49.692985 Epoch [100/100], Step [0002/0002], Loss: 1.1053, ε: 0.0000
Training completed at Sun Nov  9 00:46:50 CET 2025
