Model_Name,Dataset,DPSGD,Clipping_Strategy,Epsilon,Morphology,Operation,Kernel_Size,Learning_Rate,Batch_Size,Max_Grad_Norm,Noise_Multiplier,Stage,Training_Loss_mean,Training_Loss_std,Training_Loss_mean_std,Training_Time_Seconds_mean,Training_Time_Seconds_std,Training_Time_Seconds_mean_std,Mean_Dice_mean,Mean_Dice_std,Mean_Dice_mean_std,Max_Dice_mean,Max_Dice_std,Max_Dice_mean_std,Mean_Sensitivity_mean,Mean_Sensitivity_std,Mean_Sensitivity_mean_std,Max_Sensitivity_mean,Max_Sensitivity_std,Max_Sensitivity_mean_std,Mean_Specificity_mean,Mean_Specificity_std,Mean_Specificity_mean_std,Max_Specificity_mean,Max_Specificity_std,Max_Specificity_mean_std,S_measure_mean,S_measure_std,S_measure_mean_std,Mean_E_measure_mean,Mean_E_measure_std,Mean_E_measure_mean_std,Max_E_measure_mean,Max_E_measure_std,Max_E_measure_mean_std,MAE_mean,MAE_std,MAE_mean_std
NestedUNet_DP_Morph,LungInfection,True,base,8.0,True,open,3,0.0001,24,1.2,,training,1.287035346031189,0.009338392930861769,1.2870 ± 0.0093,245.7230453491211,0.7568063449505736,245.7230 ± 0.7568,0.32635000000000003,0.011525840533340749,0.3264 ± 0.0115,0.524,0.012020815280171319,0.5240 ± 0.0120,0.6113999999999999,0.03478965363437815,0.6114 ± 0.0348,1.0,0.0,1.0000 ± 0.0000,0.66815,0.013505739520663062,0.6682 ± 0.0135,0.99995,7.071067811864696e-05,1.0000 ± 0.0001,0.53285,0.0019091883092037035,0.5329 ± 0.0019,0.44584999999999997,0.002899137802864879,0.4458 ± 0.0029,0.7798499999999999,0.011950104602052673,0.7798 ± 0.0120,0.3431,0.006363961030678933,0.3431 ± 0.0064
NestedUNet_DP_Morph,LungInfection,True,base,8.0,True,open,5,0.0001,24,1.2,,training,1.3031391501426697,0.07659321491775682,1.3031 ± 0.0766,245.48717951774594,3.7658526088784217,245.4872 ± 3.7659,0.33440000000000003,0.06462955980045043,0.3344 ± 0.0646,0.5425500000000001,0.05183092706097396,0.5426 ± 0.0518,0.6731,0.018526197667087546,0.6731 ± 0.0185,1.0,0.0,1.0000 ± 0.0000,0.58345,0.13102688655386727,0.5835 ± 0.1310,0.99785,0.0026162950903902515,0.9979 ± 0.0026,0.5084500000000001,0.057770624022940927,0.5085 ± 0.0578,0.43015,0.08478210306426705,0.4301 ± 0.0848,0.78835,0.049285342648702435,0.7883 ± 0.0493,0.38395,0.08647915933911478,0.3840 ± 0.0865
NestedUNet_DP_Morph,LungInfection,True,base,8.0,True,open,7,0.0001,24,1.2,,training,1.3252047300338745,0.015130887202805159,1.3252 ± 0.0151,247.30721485614777,1.0293094913960839,247.3072 ± 1.0293,0.29715,0.02439518395093591,0.2972 ± 0.0244,0.5051,0.037476659402886976,0.5051 ± 0.0375,0.66425,0.09708576105691295,0.6643 ± 0.0971,1.0,0.0,1.0000 ± 0.0000,0.5322,0.07438763338082477,0.5322 ± 0.0744,0.9859500000000001,0.016334166645409254,0.9860 ± 0.0163,0.47895,0.03754737008100562,0.4789 ± 0.0375,0.38539999999999996,0.015273506473629432,0.3854 ± 0.0153,0.77685,0.007424621202458795,0.7769 ± 0.0074,0.41815,0.061023315216399046,0.4182 ± 0.0610
NestedUNet_DP_Morph,LungInfection,True,base,8.0,True,open,9,0.0001,24,1.2,,training,1.2721728086471558,0.005783053377876949,1.2722 ± 0.0058,251.15854239463806,4.9630888003208655,251.1585 ± 4.9631,0.33835000000000004,0.008980256121069147,0.3384 ± 0.0090,0.53735,0.002192031021678291,0.5373 ± 0.0022,0.6450499999999999,0.010818733752154164,0.6450 ± 0.0108,1.0,0.0,1.0000 ± 0.0000,0.65185,0.0014849242404917434,0.6519 ± 0.0015,0.9996,0.0004242640687119603,0.9996 ± 0.0004,0.53305,0.0006363961030679012,0.5331 ± 0.0006,0.44784999999999997,0.006717514421272207,0.4478 ± 0.0067,0.79085,0.0007778174593051951,0.7909 ± 0.0008,0.34855,7.071067811868621e-05,0.3486 ± 0.0001
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,3,0.0001,24,1.2,,training,1.3842560052871704,0.04127036264926148,1.3843 ± 0.0413,248.67560696601865,3.392790959396082,248.6756 ± 3.3928,0.27165,0.02397091988222399,0.2717 ± 0.0240,0.47785,0.017182694782833095,0.4778 ± 0.0172,0.5687500000000001,0.017889801564019644,0.5688 ± 0.0179,1.0,0.0,1.0000 ± 0.0000,0.609,0.021213203435596444,0.6090 ± 0.0212,0.99865,0.00035355339059331333,0.9987 ± 0.0004,0.502,0.016546298679765235,0.5020 ± 0.0165,0.4034,0.015414927829866726,0.4034 ± 0.0154,0.7538,0.025597265478953028,0.7538 ± 0.0256,0.3731,0.02333452377915609,0.3731 ± 0.0233
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,5,0.0001,24,1.2,,training,1.292317509651184,0.043552698789823416,1.2923 ± 0.0436,246.02393686771393,1.3718372664189078,246.0239 ± 1.3718,0.31235,0.023405234457274736,0.3124 ± 0.0234,0.5004,0.0164048773235279,0.5004 ± 0.0164,0.6840999999999999,0.019233304448274095,0.6841 ± 0.0192,1.0,0.0,1.0000 ± 0.0000,0.56535,0.034718942956259505,0.5654 ± 0.0347,0.9941,0.00820243866176399,0.9941 ± 0.0082,0.49150000000000005,0.014424978336205591,0.4915 ± 0.0144,0.3961,0.026304372260139576,0.3961 ± 0.0263,0.75215,0.00601040764008562,0.7521 ± 0.0060,0.4024,0.014849242404917471,0.4024 ± 0.0148
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,7,0.0001,24,1.2,,training,1.3598074316978455,0.08004723344692129,1.3598 ± 0.0800,252.18432652950287,6.49030733585834,252.1843 ± 6.4903,0.28254999999999997,0.04829539315504117,0.2825 ± 0.0483,0.4703,0.03747665940288705,0.4703 ± 0.0375,0.5768,0.08160012254892754,0.5768 ± 0.0816,1.0,0.0,1.0000 ± 0.0000,0.62995,0.016758430714121215,0.6300 ± 0.0168,0.9985999999999999,0.0007071067811865482,0.9986 ± 0.0007,0.5093000000000001,0.009192388155425127,0.5093 ± 0.0092,0.4203,0.014849242404917511,0.4203 ± 0.0148,0.7563,0.039456558390209326,0.7563 ± 0.0395,0.35405,0.014495689014324237,0.3540 ± 0.0145
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,both,9,0.0001,24,1.2,,training,1.2871081829071045,0.07184065198597123,1.2871 ± 0.0718,255.55922758579254,11.260326143597831,255.5592 ± 11.2603,0.32589999999999997,0.04893178925810908,0.3259 ± 0.0489,0.52145,0.012374368670764553,0.5214 ± 0.0124,0.61795,0.021142492757477798,0.6179 ± 0.0211,1.0,0.0,1.0000 ± 0.0000,0.6472,0.06519524522539973,0.6472 ± 0.0652,0.99675,0.0045961940777125235,0.9968 ± 0.0046,0.52395,0.034860364312496755,0.5240 ± 0.0349,0.44884999999999997,0.052962297910872425,0.4488 ± 0.0530,0.7927,0.008485281374238578,0.7927 ± 0.0085,0.3434,0.03648670990922584,0.3434 ± 0.0365
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,close,3,0.0001,24,1.2,,training,1.345601499080658,0.018205162626886793,1.3456 ± 0.0182,246.40448427200315,2.1418815993120255,246.4045 ± 2.1419,0.28635,0.009687362902255693,0.2863 ± 0.0097,0.4747,0.00820243866176395,0.4747 ± 0.0082,0.6486000000000001,0.053457272657702996,0.6486 ± 0.0535,1.0,0.0,1.0000 ± 0.0000,0.5328999999999999,0.05798275605729687,0.5329 ± 0.0580,0.9968999999999999,0.0021213203435596446,0.9969 ± 0.0021,0.4808,0.016546298679765196,0.4808 ± 0.0165,0.3846,0.007636753236814736,0.3846 ± 0.0076,0.73975,0.0072831998462214225,0.7398 ± 0.0073,0.4123,0.035213917703090035,0.4123 ± 0.0352
NestedUNet_DP_Morph,LungInfection,True,nsgd,8.0,True,close,5,0.0001,24,1.2,,training,1.4212833046913147,0.007263672166064656,1.4213 ± 0.0073,249.59880793094635,2.319032390036025,249.5988 ± 2.3190,0.2244,0.04355777772109132,0.2244 ± 0.0436,0.40359999999999996,0.02333452377915605,0.4036 ± 0.0233,0.5834,0.1555634918610405,0.5834 ± 0.1556,1.0,0.0,1.0000 ± 0.0000,0.46099999999999997,0.09390378054157349,0.4610 ± 0.0939,0.9867,0.0031112698372207804,0.9867 ± 0.0031,0.43615000000000004,0.040092954493277266,0.4362 ± 0.0401,0.3447,0.03818376618407356,0.3447 ± 0.0382,0.7021999999999999,0.010748023074035516,0.7022 ± 0.0107,0.4438,0.08654987001723342,0.4438 ± 0.0865
